Unnamed: 0,host_response_time,host_acceptance_rate,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,instant_bookable,reviews_per_month
66079,2,93.0,0,27,15,0,2,0,1.0,1.0,76,1,365,193,7,4.43,3.86,0,3.68
66080,2,98.0,0,5,9,0,3,0,1.0,1.0,211,1,365,183,0,4.74234347618289,4.717493222771488,1,0.0
66090,2,82.0,1,32,32,2,2,2,1.0,1.0,95,2,365,167,4,5.0,5.0,0,3.16
66095,2,100.0,0,19,17,0,6,0,2.0,2.0,160,1,365,359,2,1.5,2.0,0,0.94
66097,2,94.0,0,21,17,0,2,0,1.0,1.0,199,90,1125,306,0,4.74234347618289,4.717493222771488,0,0.0
66098,2,82.0,1,26,38,2,2,1,1.0,1.0,62,2,100,178,3,5.0,5.0,0,1.73
66101,2,94.0,0,29,17,0,4,0,2.0,2.0,300,90,1125,319,0,4.74234347618289,4.717493222771488,0,0.0
66104,2,83.0,0,22,9,0,5,0,2.0,3.0,107,3,1125,74,1,5.0,5.0,0,0.53
66105,2,94.0,0,29,17,0,4,0,2.0,2.0,299,90,1125,307,0,4.74234347618289,4.717493222771488,0,0.0
66113,2,99.0,0,8,17,0,4,0,2.0,3.0,156,2,365,71,1,5.0,5.0,1,0.6
66114,2,100.0,0,3,9,0,5,0,2.0,3.0,183,3,31,72,3,4.33,4.0,1,1.96
66115,2,100.0,0,27,26,2,2,2,1.0,1.0,82,2,1125,78,8,5.0,4.88,0,5.0
66122,2,100.0,0,19,9,0,4,0,2.0,2.0,370,1,30,350,0,4.74234347618289,4.717493222771488,1,0.0
66127,2,90.0,0,22,38,2,2,2,1.0,1.0,80,2,365,326,1,5.0,5.0,0,0.53
66129,1,100.0,0,12,9,0,2,0,1.0,1.0,250,3,365,351,0,4.74234347618289,4.717493222771488,0,0.0
66132,1,88.0,0,27,17,0,4,0,2.0,2.0,126,1,365,67,4,5.0,5.0,0,4.0
66133,1,75.0,0,29,32,2,2,2,1.0,1.0,80,1,7,323,7,5.0,5.0,0,3.96
66134,1,80.0,1,1,9,0,4,0,1.0,2.0,69,1,365,11,2,4.5,5.0,0,1.62
66146,2,100.0,0,19,9,0,2,0,1.0,1.0,225,21,1125,362,0,4.74234347618289,4.717493222771488,0,0.0
66147,2,100.0,0,24,17,0,4,0,2.0,2.0,125,2,90,66,10,4.8,5.0,0,5.26
66159,2,92.0,0,19,19,0,3,0,2.0,2.0,428,10,365,51,0,4.74234347618289,4.717493222771488,0,0.0
66160,2,100.0,0,29,9,0,2,0,1.0,1.0,101,1,1125,311,0,4.74234347618289,4.717493222771488,0,0.0
66163,2,100.0,0,9,38,2,2,2,1.0,1.0,85,1,365,365,1,3.0,5.0,0,1.0
66164,2,100.0,0,18,9,0,2,0,1.0,1.0,150,3,14,361,0,4.74234347618289,4.717493222771488,1,0.0
66170,2,100.0,0,32,9,0,2,0,1.0,1.0,295,2,1125,354,2,5.0,5.0,0,2.0
66174,2,67.0,0,32,9,0,3,0,1.0,1.0,200,2,1125,342,1,5.0,5.0,0,0.5
66177,1,100.0,0,29,9,0,8,0,3.0,6.0,300,3,365,280,0,4.74234347618289,4.717493222771488,0,0.0
66178,2,89.0,0,7,17,0,2,0,1.0,1.0,76,3,365,89,1,5.0,5.0,0,1.0
66179,1,100.0,0,6,15,0,3,0,1.0,2.0,250,3,365,358,0,4.74234347618289,4.717493222771488,1,0.0
66180,2,80.0,0,31,13,0,4,0,2.0,2.0,250,3,365,16,2,5.0,5.0,0,1.76
66181,1,77.0,0,27,38,2,2,0,1.0,1.0,111,2,60,80,5,4.8,5.0,0,2.63
66186,2,100.0,0,5,17,0,6,0,1.0,3.0,173,1,61,101,12,5.0,4.83,0,5.81
66187,2,92.0,0,18,9,0,4,0,1.0,2.0,90,5,1125,95,0,4.74234347618289,4.717493222771488,0,0.0
66189,2,100.0,0,27,32,2,2,2,1.0,1.0,43,6,365,75,3,4.67,4.67,0,1.5
66190,1,50.0,0,31,9,0,5,0,3.0,3.0,310,3,365,101,0,4.74234347618289,4.717493222771488,0,0.0
66193,1,33.0,0,12,9,0,2,0,1.0,1.0,116,6,1125,15,0,4.74234347618289,4.717493222771488,0,0.0
66203,2,99.0,0,18,44,2,2,2,1.0,1.0,70,1,365,341,5,4.8,5.0,0,3.57
66210,2,100.0,0,21,17,0,3,0,1.0,2.0,198,5,365,356,4,5.0,4.75,1,2.26
66212,1,64.0,0,30,9,0,4,0,2.0,2.0,115,2,10,174,3,5.0,5.0,0,1.8
66217,1,38.0,0,30,19,0,5,0,3.0,3.0,190,5,1125,140,0,4.74234347618289,4.717493222771488,0,0.0
66218,2,93.0,0,8,9,0,3,0,1.0,2.0,64,3,365,33,4,4.75,4.5,0,2.26
66225,2,100.0,0,31,9,0,4,0,2.0,2.0,190,5,30,76,2,5.0,5.0,0,2.0
66228,2,97.0,0,11,9,0,4,0,2.0,3.0,194,7,365,71,1,4.0,4.0,0,1.0
66229,2,100.0,0,31,9,0,2,0,1.0,1.0,221,1,365,32,2,5.0,5.0,1,2.0
66231,2,100.0,0,12,32,2,1,0,1.0,1.0,91,1,365,346,1,1.0,1.0,1,0.49
66232,2,100.0,0,11,9,0,2,0,1.0,1.0,90,5,30,40,0,4.74234347618289,4.717493222771488,0,0.0
66233,2,96.0,0,31,9,0,4,0,2.0,2.0,156,12,20,177,0,4.74234347618289,4.717493222771488,0,0.0
66237,2,91.0,0,13,48,2,3,2,1.0,1.0,49,1,365,83,5,5.0,5.0,0,3.41
66241,2,50.0,0,10,17,0,2,0,1.0,1.0,180,13,1125,90,0,4.74234347618289,4.717493222771488,0,0.0
66245,2,99.0,0,23,17,0,6,0,3.0,3.0,565,14,1125,339,0,4.74234347618289,4.717493222771488,1,0.0
66253,2,89.0,0,14,30,2,2,2,1.0,1.0,55,1,60,347,2,5.0,5.0,0,1.09
66257,2,100.0,0,12,38,2,4,1,2.0,2.0,201,2,28,11,0,4.74234347618289,4.717493222771488,0,0.0
66258,2,98.0,1,32,15,0,4,0,2.0,2.0,345,3,1125,213,3,5.0,5.0,0,2.25
66261,2,100.0,0,5,9,0,2,0,1.0,1.0,309,3,365,65,1,5.0,5.0,0,0.71
66269,2,100.0,1,12,13,0,4,0,3.0,3.0,225,2,60,261,0,4.74234347618289,4.717493222771488,1,0.0
66276,2,99.0,1,10,18,0,4,0,2.0,2.0,235,2,90,127,3,5.0,4.67,0,2.25
66282,2,100.0,0,27,17,0,7,0,3.0,4.0,381,5,365,347,3,5.0,5.0,1,1.55
66290,2,100.0,1,11,17,0,2,0,1.0,1.0,147,3,365,205,1,5.0,5.0,1,0.77
66291,2,96.0,0,1,17,0,2,0,1.0,1.0,167,1,40,88,1,5.0,5.0,1,0.71
66294,2,99.0,0,29,18,0,5,0,2.0,2.0,292,30,365,73,0,4.74234347618289,4.717493222771488,1,0.0
66297,2,100.0,0,25,38,2,2,2,1.0,2.0,41,2,1125,356,3,5.0,5.0,0,3.0
66301,2,99.0,0,21,17,0,4,0,1.0,1.0,171,14,1125,365,0,4.74234347618289,4.717493222771488,1,0.0
66302,2,91.0,0,8,38,2,1,2,1.0,1.0,53,1,365,342,0,4.74234347618289,4.717493222771488,0,0.0
66306,2,100.0,0,27,9,0,2,0,1.0,1.0,225,4,365,12,0,4.74234347618289,4.717493222771488,1,0.0
66316,1,96.0,0,29,16,0,2,0,1.0,1.0,314,1,365,355,0,4.74234347618289,4.717493222771488,0,0.0
66318,1,63.0,0,29,13,0,3,0,2.0,2.0,140,3,365,132,2,5.0,5.0,0,1.2
66320,2,94.0,0,21,17,0,4,0,2.0,2.0,265,90,1125,293,0,4.74234347618289,4.717493222771488,0,0.0
66322,2,81.0,1,5,9,0,2,0,1.0,1.0,120,14,21,39,1,5.0,5.0,1,0.7
66323,2,94.0,0,21,17,0,2,0,1.0,1.0,192,90,1125,332,0,4.74234347618289,4.717493222771488,0,0.0
66326,2,100.0,0,32,17,0,2,0,1.0,1.0,206,1,365,347,3,5.0,4.67,1,1.7
66328,2,86.0,0,12,9,0,4,0,1.0,1.0,110,2,365,74,1,4.0,5.0,0,0.83
66330,2,99.0,0,28,38,2,2,2,1.0,1.0,64,3,365,85,0,4.74234347618289,4.717493222771488,1,0.0
66332,0,100.0,0,30,9,0,3,0,1.0,1.0,100,10,28,321,0,4.74234347618289,4.717493222771488,0,0.0
66340,2,89.0,1,11,9,0,4,0,2.0,2.0,118,2,365,248,2,5.0,5.0,0,1.28
66342,2,100.0,0,29,17,0,2,0,1.0,1.0,140,5,365,350,3,4.67,5.0,0,1.58
66344,2,100.0,0,19,9,0,6,0,2.0,3.0,183,4,30,67,2,5.0,4.5,0,1.67
66345,2,100.0,0,32,18,0,4,0,1.0,2.0,160,7,365,69,3,4.33,4.33,1,2.05
66346,1,94.0,0,13,48,2,2,2,1.0,1.0,55,2,1125,321,4,5.0,5.0,0,2.22
66349,0,100.0,0,18,9,0,4,0,2.0,2.0,229,3,365,251,0,4.74234347618289,4.717493222771488,0,0.0
66350,1,25.0,0,31,9,0,4,0,1.0,2.0,200,2,365,251,0,4.74234347618289,4.717493222771488,0,0.0
66352,2,100.0,0,31,44,2,2,2,1.0,1.0,79,1,1125,357,7,4.86,4.86,1,3.68
66353,2,100.0,0,30,9,0,4,0,2.0,3.0,169,1,60,12,0,4.74234347618289,4.717493222771488,0,0.0
66358,2,100.0,0,18,9,0,10,0,4.0,4.0,380,2,365,57,4,4.5,4.25,0,2.35
66360,0,100.0,0,26,19,0,7,0,4.0,4.0,220,6,15,72,0,4.74234347618289,4.717493222771488,0,0.0
66369,2,100.0,0,17,18,0,2,0,1.0,1.0,73,1,365,352,6,3.67,3.67,1,3.05
66370,1,94.0,0,32,32,2,2,0,1.0,1.0,90,5,1125,316,6,5.0,4.83,0,3.27
66371,2,100.0,0,29,32,2,2,1,1.0,1.0,80,2,20,130,0,4.74234347618289,4.717493222771488,1,0.0
66374,2,100.0,0,29,59,3,2,2,1.0,1.0,56,1,365,162,4,4.25,3.75,1,2.07
66380,1,96.0,0,1,9,0,4,0,2.0,2.0,230,3,30,82,0,4.74234347618289,4.717493222771488,0,0.0
66381,1,67.0,0,30,13,0,4,0,2.0,2.0,185,3,1125,294,1,5.0,5.0,0,0.54
66382,2,100.0,0,1,51,2,2,2,1.0,1.0,52,2,365,265,1,5.0,5.0,1,1.0
66385,2,100.0,0,29,44,2,2,2,1.0,1.0,130,1,30,79,3,4.67,4.0,0,1.8
66386,2,92.0,0,19,9,0,4,0,1.0,2.0,264,1,365,352,3,5.0,5.0,0,3.0
66393,2,96.0,0,9,9,0,2,0,1.0,3.0,110,2,60,356,1,1.0,1.0,0,0.61
66395,2,64.0,1,3,9,0,6,0,3.0,3.0,350,14,365,348,0,4.74234347618289,4.717493222771488,0,0.0
66396,2,100.0,1,8,38,2,1,2,1.0,1.0,58,3,30,5,2,5.0,5.0,0,1.03
66402,2,99.0,0,5,9,0,4,0,2.0,2.0,250,2,1125,155,4,4.25,4.5,0,2.86
66404,2,100.0,0,31,9,0,5,0,2.0,3.0,184,6,19,21,3,5.0,4.0,1,1.8
66408,2,100.0,0,29,18,0,4,0,2.0,2.0,155,3,1125,255,2,4.5,4.0,1,2.0
66417,1,100.0,0,5,32,2,2,2,1.0,1.0,200,2,365,361,0,4.74234347618289,4.717493222771488,1,0.0
66418,2,100.0,0,24,13,0,8,0,4.0,5.0,386,6,365,163,3,5.0,5.0,0,3.0
66422,2,95.0,0,18,17,0,5,0,3.0,3.0,243,1,365,280,6,3.83,4.33,0,3.53
66437,2,85.0,0,32,44,2,2,2,1.0,1.0,65,2,1125,341,6,5.0,5.0,0,3.67
66439,2,94.0,0,29,17,0,4,0,2.0,2.0,303,90,1125,212,0,4.74234347618289,4.717493222771488,0,0.0
66440,2,100.0,1,19,9,0,4,0,2.0,2.0,266,7,365,72,3,5.0,5.0,1,2.37
66442,0,84.0,0,19,9,0,2,0,1.0,1.0,165,7,365,357,1,5.0,5.0,0,1.0
66444,0,0.0,0,27,9,0,5,0,2.0,3.0,210,2,1125,89,0,4.74234347618289,4.717493222771488,0,0.0
66446,1,80.0,0,11,17,0,4,0,1.0,2.0,333,3,365,360,0,4.74234347618289,4.717493222771488,0,0.0
66453,2,96.0,0,18,17,0,5,0,2.0,2.0,150,1,1125,332,0,4.74234347618289,4.717493222771488,0,0.0
66455,2,100.0,0,19,9,0,4,0,2.0,2.0,308,6,365,327,0,4.74234347618289,4.717493222771488,0,0.0
66456,2,100.0,0,21,13,0,4,0,2.0,2.0,195,3,14,165,2,5.0,5.0,0,2.0
66462,1,50.0,0,22,13,0,4,0,2.0,2.0,220,7,90,134,0,4.74234347618289,4.717493222771488,0,0.0
66469,2,99.0,1,18,18,0,4,0,2.0,2.0,270,3,365,169,1,5.0,5.0,0,0.83
66474,2,99.0,0,7,38,2,3,1,2.0,2.0,65,3,365,78,3,4.67,5.0,1,1.58
66476,2,77.0,0,26,32,2,2,2,1.0,1.0,83,1,365,82,2,4.5,4.0,0,1.4
66477,2,96.0,0,19,20,0,2,0,1.0,1.0,160,3,21,54,0,4.74234347618289,4.717493222771488,0,0.0
66478,2,98.0,0,32,17,0,4,0,1.0,1.0,320,7,365,350,2,5.0,5.0,1,2.0
66483,2,100.0,0,32,18,0,4,0,2.0,2.0,130,3,1125,74,4,5.0,5.0,1,2.31
66484,2,100.0,1,22,13,0,5,0,2.0,4.0,149,4,365,206,3,4.67,5.0,0,1.67
66489,2,77.0,0,26,32,2,2,2,1.0,1.0,98,1,365,359,2,4.5,4.5,0,1.4
66491,2,100.0,0,24,9,0,4,0,2.0,2.0,163,3,21,167,0,4.74234347618289,4.717493222771488,0,0.0
66492,2,91.0,0,32,17,0,4,0,2.0,2.0,126,2,7,4,5,4.2,4.0,1,3.0
66494,2,100.0,0,11,17,0,4,0,2.0,2.0,225,3,365,92,2,5.0,5.0,0,1.62
66503,2,89.0,0,21,17,0,6,0,3.0,3.0,261,4,365,70,2,5.0,5.0,1,2.0
66505,1,100.0,0,18,9,0,4,0,1.0,2.0,220,1,14,298,2,5.0,5.0,0,2.0
66507,2,96.0,0,18,9,0,4,0,2.0,2.0,400,5,120,170,0,4.74234347618289,4.717493222771488,0,0.0
66524,1,100.0,1,18,17,0,4,0,1.0,2.0,227,3,365,22,0,4.74234347618289,4.717493222771488,1,0.0
66529,2,81.0,0,5,9,0,2,0,1.0,1.0,270,1,365,361,0,4.74234347618289,4.717493222771488,0,0.0
66532,2,92.0,1,11,9,0,2,0,1.0,1.0,170,7,365,109,1,5.0,5.0,0,1.0
66534,2,94.0,0,19,9,0,2,0,1.0,1.0,185,2,365,357,2,5.0,5.0,0,2.0
66538,2,100.0,0,25,19,0,4,0,4.0,3.0,260,5,14,162,1,5.0,5.0,0,0.88
66539,2,98.0,0,29,18,0,5,0,2.0,2.0,290,30,365,73,0,4.74234347618289,4.717493222771488,1,0.0
66542,2,70.0,0,27,38,2,2,2,1.0,2.0,66,1,3,254,0,4.74234347618289,4.717493222771488,0,0.0
66543,2,82.0,0,32,9,0,3,0,2.0,2.0,290,1,90,348,1,5.0,5.0,0,1.0
66549,2,100.0,0,31,9,0,6,0,2.0,2.0,389,3,365,13,1,5.0,5.0,0,0.61
66550,2,100.0,0,21,19,0,5,0,3.0,3.0,450,2,1125,56,0,4.74234347618289,4.717493222771488,0,0.0
66555,2,94.0,0,18,17,0,4,0,2.0,2.0,235,30,1125,191,0,4.74234347618289,4.717493222771488,0,0.0
66556,2,89.0,0,21,9,0,4,0,2.0,2.0,139,2,10,314,4,5.0,5.0,0,2.5
66557,2,94.0,0,18,17,0,6,0,3.0,3.0,276,30,1125,313,1,5.0,5.0,0,1.0
66558,2,94.0,0,29,17,0,4,0,2.0,2.0,223,30,1125,319,0,4.74234347618289,4.717493222771488,0,0.0
66559,2,100.0,0,11,9,0,4,0,2.0,2.0,200,1,365,166,2,5.0,5.0,1,1.62
66563,2,93.0,0,7,37,2,2,2,1.0,1.0,39,1,365,318,4,5.0,5.0,1,2.73
66565,2,80.0,1,32,56,2,1,1,1.0,1.0,250,2,365,365,0,4.74234347618289,4.717493222771488,0,0.0
66567,2,71.0,0,29,18,0,3,0,1.0,2.0,257,5,180,322,1,5.0,5.0,0,0.83
66576,2,93.0,0,7,37,2,1,2,1.0,1.0,36,1,365,303,0,4.74234347618289,4.717493222771488,1,0.0
66579,2,99.0,0,3,18,0,2,0,1.0,1.0,170,4,365,353,0,4.74234347618289,4.717493222771488,1,0.0
66581,2,60.0,1,27,9,0,3,0,2.0,2.0,135,18,365,145,0,4.74234347618289,4.717493222771488,0,0.0
66586,1,60.0,0,8,38,2,1,2,1.0,1.0,51,3,1125,158,1,5.0,5.0,0,0.63
66587,1,78.0,0,19,9,0,2,0,1.0,1.0,215,1,30,74,2,5.0,5.0,0,2.0
66607,2,81.0,0,32,9,0,2,0,1.0,1.0,187,1,433,359,1,4.0,5.0,0,1.0
66608,2,81.0,0,32,9,0,2,0,1.0,1.0,212,1,433,356,0,4.74234347618289,4.717493222771488,0,0.0
66612,2,100.0,0,27,32,2,1,2,1.0,1.0,63,3,5,3,1,5.0,5.0,0,0.83
66619,2,100.0,0,13,26,2,2,2,1.0,1.0,57,2,5,160,3,5.0,5.0,0,2.5
66621,2,60.0,0,27,44,2,3,2,1.0,2.0,47,1,30,38,6,4.67,5.0,0,3.33
66624,2,96.0,0,32,17,0,4,0,2.0,2.0,414,4,365,75,2,5.0,5.0,0,1.43
66626,2,91.0,0,21,9,0,4,0,2.0,2.0,143,2,6,49,3,3.67,4.33,0,2.2
66636,2,94.0,1,32,32,2,4,0,1.0,2.0,120,3,30,59,2,4.5,4.5,1,2.0
66639,2,67.0,0,12,9,0,2,0,1.0,1.0,105,1,6,57,2,5.0,5.0,0,2.0
66640,2,96.0,0,32,17,0,3,0,2.0,2.0,183,5,365,51,1,5.0,5.0,0,0.73
66642,2,100.0,1,23,13,0,12,0,4.0,7.0,340,2,1125,52,4,4.75,4.5,1,4.0
66643,2,50.0,0,13,32,2,2,1,1.0,1.0,75,1,7,122,4,5.0,5.0,0,2.55
66645,2,81.0,0,14,17,0,4,0,2.0,2.0,139,3,365,154,4,5.0,5.0,1,4.0
66647,2,100.0,0,29,17,0,4,0,2.0,2.0,319,1,1125,326,1,4.0,5.0,0,0.77
66649,2,100.0,0,31,9,0,6,0,2.0,2.0,438,3,365,356,2,5.0,5.0,0,2.0
66653,1,43.0,0,31,9,0,3,0,1.0,1.0,140,5,365,262,1,5.0,4.0,0,1.0
66656,1,98.0,0,12,9,0,4,0,2.0,2.0,95,4,365,45,1,5.0,4.0,0,1.0
66657,1,100.0,0,29,18,0,4,0,1.0,2.0,180,7,365,89,0,4.74234347618289,4.717493222771488,0,0.0
66660,2,100.0,0,29,9,0,5,0,1.0,3.0,117,1,61,138,8,4.13,3.75,0,4.9
66665,2,85.0,1,19,9,0,6,0,3.0,3.0,545,2,35,196,0,4.74234347618289,4.717493222771488,0,0.0
66670,0,50.0,0,22,9,0,5,0,2.0,3.0,180,3,365,6,0,4.74234347618289,4.717493222771488,0,0.0
66671,2,100.0,0,13,17,0,2,0,1.0,1.0,109,2,365,77,2,5.0,5.0,0,2.0
66676,2,67.0,0,21,9,0,2,0,1.0,1.0,71,30,365,120,0,4.74234347618289,4.717493222771488,1,0.0
66678,2,96.0,0,27,9,0,4,0,1.0,2.0,189,1,15,79,11,4.73,4.64,0,7.17
66679,2,92.0,0,12,9,0,2,0,1.0,1.0,129,5,1125,148,1,5.0,5.0,0,0.88
66683,2,100.0,1,32,9,0,5,0,2.0,3.0,360,3,365,212,4,5.0,5.0,1,3.24
66685,2,100.0,0,30,9,0,3,0,1.0,2.0,135,4,60,4,0,4.74234347618289,4.717493222771488,0,0.0
66687,2,99.0,0,31,17,0,6,0,3.0,3.0,160,14,1125,343,0,4.74234347618289,4.717493222771488,1,0.0
66691,2,100.0,0,22,12,0,2,0,1.0,1.0,82,3,1125,122,7,5.0,5.0,0,7.0
66694,2,98.0,1,5,32,2,2,2,1.0,1.0,80,3,4,37,4,5.0,5.0,0,3.43
66695,2,100.0,1,32,9,0,4,0,2.0,2.0,396,3,365,220,7,5.0,5.0,1,4.47
66701,2,99.0,1,31,17,0,6,0,3.0,3.0,193,6,1125,312,5,5.0,5.0,0,2.78
66704,2,97.0,0,31,44,2,2,2,1.0,1.0,110,1,15,81,0,4.74234347618289,4.717493222771488,0,0.0
66706,0,89.0,0,26,9,0,6,0,3.0,2.0,180,3,90,30,0,4.74234347618289,4.717493222771488,0,0.0
66715,2,84.0,0,12,9,0,2,0,1.0,1.0,124,5,1125,201,1,5.0,5.0,0,1.0
66716,2,50.0,0,24,30,2,2,2,1.0,1.0,94,2,28,69,1,5.0,5.0,1,0.7
66719,2,83.0,0,8,38,2,1,1,1.0,1.0,60,1,365,365,2,5.0,4.5,1,1.15
66721,2,73.0,0,1,38,2,2,2,1.0,1.0,51,1,365,344,1,5.0,5.0,0,0.88
66722,2,100.0,0,5,9,0,4,0,1.0,1.0,161,2,365,95,2,5.0,4.5,1,2.0
66724,2,100.0,0,32,9,0,4,0,2.0,4.0,277,1,365,70,3,5.0,5.0,1,3.0
66732,2,100.0,0,11,9,0,2,0,1.0,1.0,120,1,1125,38,1,4.0,4.0,0,0.6
66734,2,98.0,1,21,18,0,5,0,2.0,2.0,299,5,365,223,0,4.74234347618289,4.717493222771488,0,0.0
66737,2,100.0,0,32,9,0,4,0,2.0,2.0,279,5,365,90,0,4.74234347618289,4.717493222771488,0,0.0
66746,1,100.0,0,5,9,0,6,0,3.0,3.0,386,7,1125,135,0,4.74234347618289,4.717493222771488,0,0.0
66759,2,96.0,0,19,9,0,3,0,1.0,2.0,194,4,365,76,1,5.0,5.0,0,0.91
66760,2,89.0,0,16,11,0,2,0,1.0,1.0,97,2,1125,73,4,4.75,5.0,1,3.16
66761,2,100.0,1,11,17,0,4,0,2.0,2.0,125,7,365,288,0,4.74234347618289,4.717493222771488,1,0.0
66764,2,98.0,1,29,32,2,2,1,1.0,1.0,75,3,15,55,6,5.0,5.0,0,5.29
66768,2,83.0,0,0,38,2,2,2,1.0,1.0,80,1,1125,358,3,4.33,4.67,0,2.05
66769,2,98.0,1,32,17,0,4,0,2.0,2.0,630,1,365,336,0,4.74234347618289,4.717493222771488,0,0.0
66770,2,94.0,0,29,64,3,2,2,1.0,2.0,49,2,365,40,9,4.89,4.78,0,5.0
66772,2,83.0,0,11,9,0,2,0,1.0,1.0,100,2,365,74,2,5.0,5.0,0,1.22
66774,2,67.0,0,5,9,0,2,0,1.0,1.0,150,2,365,36,1,5.0,5.0,0,1.0
66775,2,88.0,0,27,44,2,2,1,1.0,1.0,91,1,365,85,2,4.0,3.5,0,1.46
66783,2,100.0,0,29,13,0,4,0,2.0,2.0,425,3,365,365,1,5.0,5.0,1,1.0
66786,2,96.0,0,8,38,2,1,2,1.0,1.0,35,4,365,336,5,4.8,5.0,0,3.0
66791,2,93.0,0,19,13,0,8,0,4.0,5.0,1564,6,365,364,0,4.74234347618289,4.717493222771488,0,0.0
66793,2,84.0,1,32,18,0,4,0,2.0,2.0,336,30,500,365,0,4.74234347618289,4.717493222771488,0,0.0
66798,0,92.0,0,29,9,0,4,0,1.0,2.0,159,2,90,95,4,4.75,4.75,0,4.0
66800,1,100.0,0,22,13,0,2,0,1.0,1.0,60,1,1120,134,1,5.0,4.0,0,1.0
66805,2,89.0,0,16,32,2,2,1,1.0,1.0,34,5,31,291,3,5.0,5.0,0,2.14
66809,2,100.0,0,5,9,0,3,0,1.0,2.0,267,4,14,45,1,5.0,4.0,0,1.0
66811,2,77.0,0,26,9,0,4,0,2.0,2.0,254,1,365,355,2,5.0,5.0,0,2.0
66815,1,40.0,0,2,38,2,2,1,1.0,1.0,50,1,3,36,0,4.74234347618289,4.717493222771488,0,0.0
66818,2,67.0,0,22,32,2,2,2,1.0,1.0,67,1,30,305,2,5.0,5.0,0,1.36
66819,1,71.0,1,5,9,0,2,0,1.0,1.0,175,3,14,61,0,4.74234347618289,4.717493222771488,0,0.0
66823,2,100.0,1,6,44,2,2,2,1.0,2.0,91,1,365,46,10,4.9,5.0,1,7.89
66824,0,96.0,0,0,38,2,2,2,2.0,1.0,55,90,365,365,0,4.74234347618289,4.717493222771488,1,0.0
66825,2,100.0,0,21,9,0,2,0,1.0,1.0,120,3,1125,5,1,5.0,5.0,0,1.0
66826,2,92.0,0,17,9,0,4,0,1.0,2.0,99,1,365,108,7,4.86,4.57,0,4.38
66827,0,100.0,0,32,19,0,6,0,3.0,3.0,1000,3,8,64,0,4.74234347618289,4.717493222771488,0,0.0
66833,2,92.0,0,31,9,0,5,0,3.0,3.0,240,5,365,89,0,4.74234347618289,4.717493222771488,0,0.0
66839,1,86.0,1,5,9,0,3,0,2.0,2.0,200,7,365,286,0,4.74234347618289,4.717493222771488,0,0.0
66840,1,50.0,0,32,9,0,2,0,1.0,1.0,200,2,1125,351,3,3.67,4.0,0,1.91
66854,0,93.0,0,11,9,0,2,0,1.0,1.0,150,2,30,317,4,5.0,5.0,0,3.53
66863,2,100.0,0,21,48,2,2,1,1.0,1.0,80,2,365,346,0,4.74234347618289,4.717493222771488,0,0.0
66865,1,100.0,0,2,6,0,4,0,2.0,2.0,150,2,1125,332,0,4.74234347618289,4.717493222771488,0,0.0
66869,2,97.0,0,29,9,0,6,0,3.0,3.0,300,2,365,167,1,3.0,3.0,0,1.0
66883,2,100.0,0,31,9,0,4,0,1.0,2.0,110,2,1125,115,1,5.0,5.0,0,1.0
66884,2,99.0,0,5,9,0,4,0,2.0,2.0,250,2,1125,28,0,4.74234347618289,4.717493222771488,0,0.0
66886,1,70.0,1,18,9,0,4,0,2.0,2.0,193,3,365,232,0,4.74234347618289,4.717493222771488,0,0.0
66891,2,95.0,0,21,32,2,2,1,1.0,1.0,84,2,5,51,7,5.0,5.0,0,4.77
66892,2,97.0,0,25,18,0,9,0,2.0,2.0,357,1,365,365,2,5.0,5.0,1,1.43
66894,2,95.0,1,19,9,0,2,0,1.0,1.0,183,4,1125,87,0,4.74234347618289,4.717493222771488,1,0.0
66901,2,97.0,1,31,9,0,2,0,1.0,1.0,127,2,365,75,6,5.0,5.0,1,5.29
66907,2,100.0,0,22,44,2,2,0,1.0,1.0,64,1,14,334,2,4.5,5.0,0,2.0
66914,2,100.0,0,32,32,2,3,1,1.0,2.0,89,3,60,340,1,5.0,5.0,0,1.0
66915,2,100.0,1,32,9,0,2,0,1.0,1.0,156,5,365,62,2,4.5,4.5,1,1.3
66920,2,100.0,0,31,17,0,6,0,2.0,2.0,438,3,365,357,0,4.74234347618289,4.717493222771488,1,0.0
66927,1,85.0,1,24,9,0,4,0,2.0,2.0,171,2,365,76,2,5.0,4.0,0,2.0
66928,2,99.0,0,31,9,0,6,0,3.0,3.0,215,3,365,129,4,4.25,3.75,0,3.16
66931,2,78.0,0,19,17,0,6,0,3.0,3.0,1014,5,365,231,0,4.74234347618289,4.717493222771488,0,0.0
66934,2,100.0,0,22,38,2,2,2,1.0,1.0,95,1,31,343,1,5.0,5.0,0,1.0
66942,2,100.0,1,7,17,0,3,0,1.0,2.0,104,4,365,216,1,1.0,1.0,0,0.67
66945,1,33.0,0,31,13,0,5,0,3.0,2.0,140,5,46,152,0,4.74234347618289,4.717493222771488,0,0.0
66946,2,92.0,0,21,32,2,2,2,1.0,1.0,70,1,365,65,3,5.0,5.0,0,3.0
66950,2,99.0,0,18,32,2,2,2,1.0,1.0,70,1,365,346,8,5.0,4.88,1,6.15
66953,2,100.0,0,3,9,0,4,0,2.0,2.0,159,2,60,81,7,4.86,5.0,0,4.29
